country,year,region,income,death
Ethiopia,1981,Sub-Saharan Africa,Low income,21.374
Ethiopia,1982,Sub-Saharan Africa,Low income,21.325
Ethiopia,1983,Sub-Saharan Africa,Low income,21.151
Ethiopia,1984,Sub-Saharan Africa,Low income,20.852
Ethiopia,1985,Sub-Saharan Africa,Low income,20.449
Ethiopia,1986,Sub-Saharan Africa,Low income,19.979
Ethiopia,1987,Sub-Saharan Africa,Low income,19.494
Ethiopia,1988,Sub-Saharan Africa,Low income,19.03
Ethiopia,1989,Sub-Saharan Africa,Low income,18.605
Ethiopia,1990,Sub-Saharan Africa,Low income,18.221
Ethiopia,1991,Sub-Saharan Africa,Low income,17.867
Ethiopia,1992,Sub-Saharan Africa,Low income,17.516
Ethiopia,1993,Sub-Saharan Africa,Low income,17.146
Ethiopia,1994,Sub-Saharan Africa,Low income,16.751
Ethiopia,1995,Sub-Saharan Africa,Low income,16.326
Ethiopia,1996,Sub-Saharan Africa,Low income,15.873
Ethiopia,1997,Sub-Saharan Africa,Low income,15.398
Ethiopia,1998,Sub-Saharan Africa,Low income,14.907
Ethiopia,1999,Sub-Saharan Africa,Low income,14.401
Ethiopia,2000,Sub-Saharan Africa,Low income,13.876
Ethiopia,2001,Sub-Saharan Africa,Low income,13.323
Ethiopia,2002,Sub-Saharan Africa,Low income,12.744
Ethiopia,2003,Sub-Saharan Africa,Low income,12.144
Ethiopia,2004,Sub-Saharan Africa,Low income,11.533
Ethiopia,2005,Sub-Saharan Africa,Low income,10.926
Ethiopia,2006,Sub-Saharan Africa,Low income,10.342
Ethiopia,2007,Sub-Saharan Africa,Low income,9.794
Ethiopia,2008,Sub-Saharan Africa,Low income,9.294
Ethiopia,2009,Sub-Saharan Africa,Low income,8.848
Ethiopia,2010,Sub-Saharan Africa,Low income,8.461
Ethiopia,2011,Sub-Saharan Africa,Low income,8.128
Ethiopia,2012,Sub-Saharan Africa,Low income,7.838
Ethiopia,2013,Sub-Saharan Africa,Low income,7.579
Fiji,1960,East Asia & Pacific,Upper middle income,11.54
Fiji,1961,East Asia & Pacific,Upper middle income,11.125
Fiji,1962,East Asia & Pacific,Upper middle income,10.723
Fiji,1963,East Asia & Pacific,Upper middle income,10.339
Fiji,1964,East Asia & Pacific,Upper middle income,9.976
Fiji,1965,East Asia & Pacific,Upper middle income,9.639
Fiji,1966,East Asia & Pacific,Upper middle income,9.331
Fiji,1967,East Asia & Pacific,Upper middle income,9.054
Fiji,1968,East Asia & Pacific,Upper middle income,8.807
Fiji,1969,East Asia & Pacific,Upper middle income,8.59
Fiji,1970,East Asia & Pacific,Upper middle income,8.401
Fiji,1971,East Asia & Pacific,Upper middle income,8.241
Fiji,1972,East Asia & Pacific,Upper middle income,8.103
Fiji,1973,East Asia & Pacific,Upper middle income,7.983
Fiji,1974,East Asia & Pacific,Upper middle income,7.875
Fiji,1975,East Asia & Pacific,Upper middle income,7.773
Fiji,1976,East Asia & Pacific,Upper middle income,7.673
Fiji,1977,East Asia & Pacific,Upper middle income,7.57
Fiji,1978,East Asia & Pacific,Upper middle income,7.464
Fiji,1979,East Asia & Pacific,Upper middle income,7.354
Fiji,1980,East Asia & Pacific,Upper middle income,7.238
Fiji,1981,East Asia & Pacific,Upper middle income,7.119
Fiji,1982,East Asia & Pacific,Upper middle income,7.001
Fiji,1983,East Asia & Pacific,Upper middle income,6.887
Fiji,1984,East Asia & Pacific,Upper middle income,6.779
Fiji,1985,East Asia & Pacific,Upper middle income,6.679
Fiji,1986,East Asia & Pacific,Upper middle income,6.587
Fiji,1987,East Asia & Pacific,Upper middle income,6.503
Fiji,1988,East Asia & Pacific,Upper middle income,6.426
Fiji,1989,East Asia & Pacific,Upper middle income,6.356
Fiji,1990,East Asia & Pacific,Upper middle income,6.291
Fiji,1991,East Asia & Pacific,Upper middle income,6.231
Fiji,1992,East Asia & Pacific,Upper middle income,6.174
Fiji,1993,East Asia & Pacific,Upper middle income,6.121
Fiji,1994,East Asia & Pacific,Upper middle income,6.074
Fiji,1995,East Asia & Pacific,Upper middle income,6.035
Fiji,1996,East Asia & Pacific,Upper middle income,6.01
Fiji,1997,East Asia & Pacific,Upper middle income,6.001
Fiji,1998,East Asia & Pacific,Upper middle income,6.009
Fiji,1999,East Asia & Pacific,Upper middle income,6.035
Fiji,2000,East Asia & Pacific,Upper middle income,6.076
Fiji,2001,East Asia & Pacific,Upper middle income,6.129
Fiji,2002,East Asia & Pacific,Upper middle income,6.19
Fiji,2003,East Asia & Pacific,Upper middle income,6.254
Fiji,2004,East Asia & Pacific,Upper middle income,6.317
Fiji,2005,East Asia & Pacific,Upper middle income,6.378
Fiji,2006,East Asia & Pacific,Upper middle income,6.434
Fiji,2007,East Asia & Pacific,Upper middle income,6.486
Fiji,2008,East Asia & Pacific,Upper middle income,6.536
Fiji,2009,East Asia & Pacific,Upper middle income,6.584
Fiji,2010,East Asia & Pacific,Upper middle income,6.633
Fiji,2011,East Asia & Pacific,Upper middle income,6.684
Fiji,2012,East Asia & Pacific,Upper middle income,6.74
Fiji,2013,East Asia & Pacific,Upper middle income,6.804
Finland,1960,Europe & Central Asia,High income: OECD,9
Finland,1961,Europe & Central Asia,High income: OECD,9.1
Finland,1962,Europe & Central Asia,High income: OECD,9.5
Finland,1963,Europe & Central Asia,High income: OECD,9.3
Finland,1964,Europe & Central Asia,High income: OECD,9.3
Finland,1965,Europe & Central Asia,High income: OECD,9.7
Finland,1966,Europe & Central Asia,High income: OECD,9.5
Finland,1967,Europe & Central Asia,High income: OECD,9.5
Finland,1968,Europe & Central Asia,High income: OECD,9.7
Finland,1969,Europe & Central Asia,High income: OECD,9.9
Finland,1970,Europe & Central Asia,High income: OECD,9.6
Finland,1971,Europe & Central Asia,High income: OECD,9.9
Finland,1972,Europe & Central Asia,High income: OECD,9.5
Finland,1973,Europe & Central Asia,High income: OECD,9.3
Finland,1974,Europe & Central Asia,High income: OECD,9.5
Finland,1975,Europe & Central Asia,High income: OECD,9.3
Finland,1976,Europe & Central Asia,High income: OECD,9.5
Finland,1977,Europe & Central Asia,High income: OECD,9.3
Finland,1978,Europe & Central Asia,High income: OECD,9.2
Finland,1979,Europe & Central Asia,High income: OECD,9.2
Finland,1980,Europe & Central Asia,High income: OECD,9.3
Finland,1981,Europe & Central Asia,High income: OECD,9.3
Finland,1982,Europe & Central Asia,High income: OECD,9
Finland,1983,Europe & Central Asia,High income: OECD,9.3
Finland,1984,Europe & Central Asia,High income: OECD,9.2
Finland,1985,Europe & Central Asia,High income: OECD,9.8
Finland,1986,Europe & Central Asia,High income: OECD,9.6
Finland,1987,Europe & Central Asia,High income: OECD,9.7
Finland,1988,Europe & Central Asia,High income: OECD,9.9
Finland,1989,Europe & Central Asia,High income: OECD,9.9
Finland,1990,Europe & Central Asia,High income: OECD,10
Finland,1991,Europe & Central Asia,High income: OECD,9.8
Finland,1992,Europe & Central Asia,High income: OECD,9.9
Finland,1993,Europe & Central Asia,High income: OECD,10.1
Finland,1994,Europe & Central Asia,High income: OECD,9.4
Finland,1995,Europe & Central Asia,High income: OECD,9.6
Finland,1996,Europe & Central Asia,High income: OECD,9.6
Finland,1997,Europe & Central Asia,High income: OECD,9.6
Finland,1998,Europe & Central Asia,High income: OECD,9.6
Finland,1999,Europe & Central Asia,High income: OECD,9.6
Finland,2000,Europe & Central Asia,High income: OECD,9.5
Finland,2001,Europe & Central Asia,High income: OECD,9.4
Finland,2002,Europe & Central Asia,High income: OECD,9.5
Finland,2003,Europe & Central Asia,High income: OECD,9.4
Finland,2004,Europe & Central Asia,High income: OECD,9.1
Finland,2005,Europe & Central Asia,High income: OECD,9.1
Finland,2006,Europe & Central Asia,High income: OECD,9.1
Finland,2007,Europe & Central Asia,High income: OECD,9.3
Finland,2008,Europe & Central Asia,High income: OECD,9.2
Finland,2009,Europe & Central Asia,High income: OECD,9.3
Finland,2010,Europe & Central Asia,High income: OECD,9.5
Finland,2011,Europe & Central Asia,High income: OECD,9.4
Finland,2012,Europe & Central Asia,High income: OECD,9.6
Finland,2013,Europe & Central Asia,High income: OECD,9.5
France,1960,Europe & Central Asia,High income: OECD,11.4
France,1961,Europe & Central Asia,High income: OECD,11.3
France,1962,Europe & Central Asia,High income: OECD,11.2
France,1963,Europe & Central Asia,High income: OECD,11.1
France,1964,Europe & Central Asia,High income: OECD,11.1
France,1965,Europe & Central Asia,High income: OECD,11.1
France,1966,Europe & Central Asia,High income: OECD,11
France,1967,Europe & Central Asia,High income: OECD,11
France,1968,Europe & Central Asia,High income: OECD,10.9
France,1969,Europe & Central Asia,High income: OECD,10.9
France,1970,Europe & Central Asia,High income: OECD,10.8
France,1971,Europe & Central Asia,High income: OECD,10.8
France,1972,Europe & Central Asia,High income: OECD,10.7
France,1973,Europe & Central Asia,High income: OECD,10.6
France,1974,Europe & Central Asia,High income: OECD,10.5
France,1975,Europe & Central Asia,High income: OECD,10.4
France,1976,Europe & Central Asia,High income: OECD,10.4
France,1977,Europe & Central Asia,High income: OECD,10.3
France,1978,Europe & Central Asia,High income: OECD,10.2
France,1979,Europe & Central Asia,High income: OECD,10.2
France,1980,Europe & Central Asia,High income: OECD,10.2
France,1981,Europe & Central Asia,High income: OECD,10.1
France,1982,Europe & Central Asia,High income: OECD,10
France,1983,Europe & Central Asia,High income: OECD,10
France,1984,Europe & Central Asia,High income: OECD,9.9
France,1985,Europe & Central Asia,High income: OECD,9.8
France,1986,Europe & Central Asia,High income: OECD,9.7
France,1987,Europe & Central Asia,High income: OECD,9.6
France,1988,Europe & Central Asia,High income: OECD,9.5
France,1989,Europe & Central Asia,High income: OECD,9.4
France,1990,Europe & Central Asia,High income: OECD,9.3
France,1991,Europe & Central Asia,High income: OECD,9.2
France,1992,Europe & Central Asia,High income: OECD,9.2
France,1993,Europe & Central Asia,High income: OECD,9.2
France,1994,Europe & Central Asia,High income: OECD,9.1
France,1995,Europe & Central Asia,High income: OECD,9.1
France,1996,Europe & Central Asia,High income: OECD,9.1
France,1997,Europe & Central Asia,High income: OECD,9.1
France,1998,Europe & Central Asia,High income: OECD,9.1
France,1999,Europe & Central Asia,High income: OECD,9.1
France,2000,Europe & Central Asia,High income: OECD,8.9
France,2001,Europe & Central Asia,High income: OECD,8.8
France,2002,Europe & Central Asia,High income: OECD,8.8
France,2003,Europe & Central Asia,High income: OECD,9.1
France,2004,Europe & Central Asia,High income: OECD,8.3
France,2005,Europe & Central Asia,High income: OECD,8.5
France,2006,Europe & Central Asia,High income: OECD,8.3
France,2007,Europe & Central Asia,High income: OECD,8.3
France,2008,Europe & Central Asia,High income: OECD,8.5
France,2009,Europe & Central Asia,High income: OECD,8.5
France,2010,Europe & Central Asia,High income: OECD,8.5
France,2011,Europe & Central Asia,High income: OECD,8.4
France,2012,Europe & Central Asia,High income: OECD,8.7
France,2013,Europe & Central Asia,High income: OECD,8.7
French Polynesia,1960,East Asia & Pacific,High income: nonOECD,11.001
French Polynesia,1961,East Asia & Pacific,High income: nonOECD,10.739
French Polynesia,1962,East Asia & Pacific,High income: nonOECD,10.502
French Polynesia,1963,East Asia & Pacific,High income: nonOECD,10.272
French Polynesia,1964,East Asia & Pacific,High income: nonOECD,10.038
French Polynesia,1965,East Asia & Pacific,High income: nonOECD,9.792
French Polynesia,1966,East Asia & Pacific,High income: nonOECD,9.54
French Polynesia,1967,East Asia & Pacific,High income: nonOECD,9.292
French Polynesia,1968,East Asia & Pacific,High income: nonOECD,9.059
French Polynesia,1969,East Asia & Pacific,High income: nonOECD,8.84
French Polynesia,1970,East Asia & Pacific,High income: nonOECD,8.637
French Polynesia,1971,East Asia & Pacific,High income: nonOECD,8.453
French Polynesia,1972,East Asia & Pacific,High income: nonOECD,8.284
French Polynesia,1973,East Asia & Pacific,High income: nonOECD,8.125
French Polynesia,1974,East Asia & Pacific,High income: nonOECD,7.972
French Polynesia,1975,East Asia & Pacific,High income: nonOECD,7.813
French Polynesia,1976,East Asia & Pacific,High income: nonOECD,7.638
French Polynesia,1977,East Asia & Pacific,High income: nonOECD,7.442
French Polynesia,1978,East Asia & Pacific,High income: nonOECD,7.225
French Polynesia,1979,East Asia & Pacific,High income: nonOECD,6.989
French Polynesia,1980,East Asia & Pacific,High income: nonOECD,6.745
French Polynesia,1981,East Asia & Pacific,High income: nonOECD,6.504
French Polynesia,1982,East Asia & Pacific,High income: nonOECD,6.281
French Polynesia,1983,East Asia & Pacific,High income: nonOECD,6.086
French Polynesia,1984,East Asia & Pacific,High income: nonOECD,5.924
French Polynesia,1985,East Asia & Pacific,High income: nonOECD,5.797
French Polynesia,1986,East Asia & Pacific,High income: nonOECD,5.704
French Polynesia,1987,East Asia & Pacific,High income: nonOECD,5.635
French Polynesia,1988,East Asia & Pacific,High income: nonOECD,5.58
French Polynesia,1989,East Asia & Pacific,High income: nonOECD,5.533
French Polynesia,1990,East Asia & Pacific,High income: nonOECD,5.486
French Polynesia,1991,East Asia & Pacific,High income: nonOECD,5.43
French Polynesia,1992,East Asia & Pacific,High income: nonOECD,5.363
French Polynesia,1993,East Asia & Pacific,High income: nonOECD,5.285
French Polynesia,1994,East Asia & Pacific,High income: nonOECD,5.197
French Polynesia,1995,East Asia & Pacific,High income: nonOECD,5.104
French Polynesia,1996,East Asia & Pacific,High income: nonOECD,5.014
French Polynesia,1997,East Asia & Pacific,High income: nonOECD,4.936
French Polynesia,1998,East Asia & Pacific,High income: nonOECD,4.876
French Polynesia,1999,East Asia & Pacific,High income: nonOECD,4.835
French Polynesia,2000,East Asia & Pacific,High income: nonOECD,4.811
French Polynesia,2001,East Asia & Pacific,High income: nonOECD,4.795
French Polynesia,2002,East Asia & Pacific,High income: nonOECD,4.781
French Polynesia,2003,East Asia & Pacific,High income: nonOECD,4.765
French Polynesia,2004,East Asia & Pacific,High income: nonOECD,4.75
French Polynesia,2005,East Asia & Pacific,High income: nonOECD,4.744
French Polynesia,2006,East Asia & Pacific,High income: nonOECD,4.758
French Polynesia,2007,East Asia & Pacific,High income: nonOECD,4.799
French Polynesia,2008,East Asia & Pacific,High income: nonOECD,4.872
French Polynesia,2009,East Asia & Pacific,High income: nonOECD,4.974
French Polynesia,2010,East Asia & Pacific,High income: nonOECD,5.097
French Polynesia,2011,East Asia & Pacific,High income: nonOECD,5.23
French Polynesia,2012,East Asia & Pacific,High income: nonOECD,5.359
French Polynesia,2013,East Asia & Pacific,High income: nonOECD,5.475
Gabon,1960,Sub-Saharan Africa,Upper middle income,25.667
Gabon,1961,Sub-Saharan Africa,Upper middle income,25.43
Gabon,1962,Sub-Saharan Africa,Upper middle income,25.123
Gabon,1963,Sub-Saharan Africa,Upper middle income,24.728
Gabon,1964,Sub-Saharan Africa,Upper middle income,24.242
Gabon,1965,Sub-Saharan Africa,Upper middle income,23.671
Gabon,1966,Sub-Saharan Africa,Upper middle income,23.037
Gabon,1967,Sub-Saharan Africa,Upper middle income,22.373
Gabon,1968,Sub-Saharan Africa,Upper middle income,21.708
Gabon,1969,Sub-Saharan Africa,Upper middle income,21.059
Gabon,1970,Sub-Saharan Africa,Upper middle income,20.436
Gabon,1971,Sub-Saharan Africa,Upper middle income,19.842
Gabon,1972,Sub-Saharan Africa,Upper middle income,19.267
Gabon,1973,Sub-Saharan Africa,Upper middle income,18.705
Gabon,1974,Sub-Saharan Africa,Upper middle income,18.155
Gabon,1975,Sub-Saharan Africa,Upper middle income,17.613
Gabon,1976,Sub-Saharan Africa,Upper middle income,17.077
Gabon,1977,Sub-Saharan Africa,Upper middle income,16.542
Gabon,1978,Sub-Saharan Africa,Upper middle income,16.009
Gabon,1979,Sub-Saharan Africa,Upper middle income,15.479
Gabon,1980,Sub-Saharan Africa,Upper middle income,14.949
Gabon,1981,Sub-Saharan Africa,Upper middle income,14.42
Gabon,1982,Sub-Saharan Africa,Upper middle income,13.896
Gabon,1983,Sub-Saharan Africa,Upper middle income,13.385
Gabon,1984,Sub-Saharan Africa,Upper middle income,12.896
Gabon,1985,Sub-Saharan Africa,Upper middle income,12.443
Gabon,1986,Sub-Saharan Africa,Upper middle income,12.039
Gabon,1987,Sub-Saharan Africa,Upper middle income,11.69
Gabon,1988,Sub-Saharan Africa,Upper middle income,11.402
Gabon,1989,Sub-Saharan Africa,Upper middle income,11.176
Gabon,1990,Sub-Saharan Africa,Upper middle income,11.009
Gabon,1991,Sub-Saharan Africa,Upper middle income,10.893
Gabon,1992,Sub-Saharan Africa,Upper middle income,10.818
Gabon,1993,Sub-Saharan Africa,Upper middle income,10.77
Gabon,1994,Sub-Saharan Africa,Upper middle income,10.744
Gabon,1995,Sub-Saharan Africa,Upper middle income,10.742
Gabon,1996,Sub-Saharan Africa,Upper middle income,10.768
Gabon,1997,Sub-Saharan Africa,Upper middle income,10.825
Gabon,1998,Sub-Saharan Africa,Upper middle income,10.906
Gabon,1999,Sub-Saharan Africa,Upper middle income,11
Gabon,2000,Sub-Saharan Africa,Upper middle income,11.083
Gabon,2001,Sub-Saharan Africa,Upper middle income,11.134
Gabon,2002,Sub-Saharan Africa,Upper middle income,11.135
Gabon,2003,Sub-Saharan Africa,Upper middle income,11.079
Gabon,2004,Sub-Saharan Africa,Upper middle income,10.961
Gabon,2005,Sub-Saharan Africa,Upper middle income,10.788
Gabon,2006,Sub-Saharan Africa,Upper middle income,10.573
Gabon,2007,Sub-Saharan Africa,Upper middle income,10.336
Gabon,2008,Sub-Saharan Africa,Upper middle income,10.096
Gabon,2009,Sub-Saharan Africa,Upper middle income,9.865
Gabon,2010,Sub-Saharan Africa,Upper middle income,9.648
Gabon,2011,Sub-Saharan Africa,Upper middle income,9.446
Gabon,2012,Sub-Saharan Africa,Upper middle income,9.254
Gabon,2013,Sub-Saharan Africa,Upper middle income,9.067
"Gambia, The",1960,Sub-Saharan Africa,Low income,31.507
"Gambia, The",1961,Sub-Saharan Africa,Low income,31.283
"Gambia, The",1962,Sub-Saharan Africa,Low income,30.995
"Gambia, The",1963,Sub-Saharan Africa,Low income,30.631
"Gambia, The",1964,Sub-Saharan Africa,Low income,30.185
"Gambia, The",1965,Sub-Saharan Africa,Low income,29.656
"Gambia, The",1966,Sub-Saharan Africa,Low income,29.048
"Gambia, The",1967,Sub-Saharan Africa,Low income,28.38
"Gambia, The",1968,Sub-Saharan Africa,Low income,27.669
"Gambia, The",1969,Sub-Saharan Africa,Low income,26.932
"Gambia, The",1970,Sub-Saharan Africa,Low income,26.18
"Gambia, The",1971,Sub-Saharan Africa,Low income,25.425
"Gambia, The",1972,Sub-Saharan Africa,Low income,24.672
"Gambia, The",1973,Sub-Saharan Africa,Low income,23.926
"Gambia, The",1974,Sub-Saharan Africa,Low income,23.196
"Gambia, The",1975,Sub-Saharan Africa,Low income,22.484
"Gambia, The",1976,Sub-Saharan Africa,Low income,21.79
"Gambia, The",1977,Sub-Saharan Africa,Low income,21.108
"Gambia, The",1978,Sub-Saharan Africa,Low income,20.436
"Gambia, The",1979,Sub-Saharan Africa,Low income,19.776
"Gambia, The",1980,Sub-Saharan Africa,Low income,19.13
"Gambia, The",1981,Sub-Saharan Africa,Low income,18.497
"Gambia, The",1982,Sub-Saharan Africa,Low income,17.882
"Gambia, The",1983,Sub-Saharan Africa,Low income,17.289
"Gambia, The",1984,Sub-Saharan Africa,Low income,16.725
"Gambia, The",1985,Sub-Saharan Africa,Low income,16.2
"Gambia, The",1986,Sub-Saharan Africa,Low income,15.726
"Gambia, The",1987,Sub-Saharan Africa,Low income,15.307
"Gambia, The",1988,Sub-Saharan Africa,Low income,14.943
"Gambia, The",1989,Sub-Saharan Africa,Low income,14.63
"Gambia, The",1990,Sub-Saharan Africa,Low income,14.362
"Gambia, The",1991,Sub-Saharan Africa,Low income,14.128
"Gambia, The",1992,Sub-Saharan Africa,Low income,13.914
"Gambia, The",1993,Sub-Saharan Africa,Low income,13.708
"Gambia, The",1994,Sub-Saharan Africa,Low income,13.501
"Gambia, The",1995,Sub-Saharan Africa,Low income,13.288
"Gambia, The",1996,Sub-Saharan Africa,Low income,13.068
"Gambia, The",1997,Sub-Saharan Africa,Low income,12.844
"Gambia, The",1998,Sub-Saharan Africa,Low income,12.62
"Gambia, The",1999,Sub-Saharan Africa,Low income,12.396
"Gambia, The",2000,Sub-Saharan Africa,Low income,12.171
"Gambia, The",2001,Sub-Saharan Africa,Low income,11.944
"Gambia, The",2002,Sub-Saharan Africa,Low income,11.717
"Gambia, The",2003,Sub-Saharan Africa,Low income,11.492
"Gambia, The",2004,Sub-Saharan Africa,Low income,11.27
"Gambia, The",2005,Sub-Saharan Africa,Low income,11.053
"Gambia, The",2006,Sub-Saharan Africa,Low income,10.845
"Gambia, The",2007,Sub-Saharan Africa,Low income,10.647
"Gambia, The",2008,Sub-Saharan Africa,Low income,10.46
"Gambia, The",2009,Sub-Saharan Africa,Low income,10.284
"Gambia, The",2010,Sub-Saharan Africa,Low income,10.119
"Gambia, The",2011,Sub-Saharan Africa,Low income,9.962
"Gambia, The",2012,Sub-Saharan Africa,Low income,9.812
"Gambia, The",2013,Sub-Saharan Africa,Low income,9.666
Georgia,1960,Europe & Central Asia,Lower middle income,13.066
Georgia,1961,Europe & Central Asia,Lower middle income,12.721
Georgia,1962,Europe & Central Asia,Lower middle income,12.365
Georgia,1963,Europe & Central Asia,Lower middle income,12
Georgia,1964,Europe & Central Asia,Lower middle income,11.633
Georgia,1965,Europe & Central Asia,Lower middle income,11.277
Georgia,1966,Europe & Central Asia,Lower middle income,10.945
Georgia,1967,Europe & Central Asia,Lower middle income,10.648
Georgia,1968,Europe & Central Asia,Lower middle income,10.391
Georgia,1969,Europe & Central Asia,Lower middle income,10.176
Georgia,1970,Europe & Central Asia,Lower middle income,9.997
Georgia,1971,Europe & Central Asia,Lower middle income,9.841
Georgia,1972,Europe & Central Asia,Lower middle income,9.696
Georgia,1973,Europe & Central Asia,Lower middle income,9.554
Georgia,1974,Europe & Central Asia,Lower middle income,9.416
Georgia,1975,Europe & Central Asia,Lower middle income,9.292
Georgia,1976,Europe & Central Asia,Lower middle income,9.195
Georgia,1977,Europe & Central Asia,Lower middle income,9.139
Georgia,1978,Europe & Central Asia,Lower middle income,9.127
Georgia,1979,Europe & Central Asia,Lower middle income,9.156
Georgia,1980,Europe & Central Asia,Lower middle income,9.211
Georgia,1981,Europe & Central Asia,Lower middle income,9.273
Georgia,1982,Europe & Central Asia,Lower middle income,9.324
Georgia,1983,Europe & Central Asia,Lower middle income,9.352
Georgia,1984,Europe & Central Asia,Lower middle income,9.355
Georgia,1985,Europe & Central Asia,Lower middle income,9.341
Georgia,1986,Europe & Central Asia,Lower middle income,9.324
Georgia,1987,Europe & Central Asia,Lower middle income,9.323
Georgia,1988,Europe & Central Asia,Lower middle income,9.35
Georgia,1989,Europe & Central Asia,Lower middle income,9.406
Georgia,1990,Europe & Central Asia,Lower middle income,9.488
Georgia,1991,Europe & Central Asia,Lower middle income,9.586
Georgia,1992,Europe & Central Asia,Lower middle income,9.687
Georgia,1993,Europe & Central Asia,Lower middle income,9.778
Georgia,1994,Europe & Central Asia,Lower middle income,9.855
Georgia,1995,Europe & Central Asia,Lower middle income,9.914
Georgia,1996,Europe & Central Asia,Lower middle income,9.952
Georgia,1997,Europe & Central Asia,Lower middle income,9.976
Georgia,1998,Europe & Central Asia,Lower middle income,9.993
Georgia,1999,Europe & Central Asia,Lower middle income,10.009
Georgia,2000,Europe & Central Asia,Lower middle income,10.034
Georgia,2001,Europe & Central Asia,Lower middle income,10.078
Georgia,2002,Europe & Central Asia,Lower middle income,10.147
Georgia,2003,Europe & Central Asia,Lower middle income,10.243
Georgia,2004,Europe & Central Asia,Lower middle income,10.366
Georgia,2005,Europe & Central Asia,Lower middle income,10.51
Georgia,2006,Europe & Central Asia,Lower middle income,10.668
Georgia,2007,Europe & Central Asia,Lower middle income,10.828
Georgia,2008,Europe & Central Asia,Lower middle income,10.982
Georgia,2009,Europe & Central Asia,Lower middle income,11.122
Georgia,2010,Europe & Central Asia,Lower middle income,11.247
Georgia,2011,Europe & Central Asia,Lower middle income,11.355
Georgia,2012,Europe & Central Asia,Lower middle income,11.452
Georgia,2013,Europe & Central Asia,Lower middle income,11.539
Germany,1960,Europe & Central Asia,High income: nonOECD,12
Germany,1961,Europe & Central Asia,High income: nonOECD,11.6
Germany,1962,Europe & Central Asia,High income: nonOECD,11.9
Germany,1963,Europe & Central Asia,High income: nonOECD,12
Germany,1964,Europe & Central Asia,High income: nonOECD,11.6
Germany,1965,Europe & Central Asia,High income: nonOECD,12
Germany,1966,Europe & Central Asia,High income: nonOECD,11.9
Germany,1967,Europe & Central Asia,High income: nonOECD,11.9
Germany,1968,Europe & Central Asia,High income: nonOECD,12.6
Germany,1969,Europe & Central Asia,High income: nonOECD,12.7
Germany,1970,Europe & Central Asia,High income: nonOECD,12.5
Germany,1971,Europe & Central Asia,High income: nonOECD,12.3
Germany,1972,Europe & Central Asia,High income: nonOECD,12.3
Germany,1973,Europe & Central Asia,High income: nonOECD,12.2
Germany,1974,Europe & Central Asia,High income: nonOECD,12.1
Germany,1975,Europe & Central Asia,High income: nonOECD,12.6
Germany,1976,Europe & Central Asia,High income: nonOECD,12.3
Germany,1977,Europe & Central Asia,High income: nonOECD,11.9
Germany,1978,Europe & Central Asia,High income: nonOECD,12.2
Germany,1979,Europe & Central Asia,High income: nonOECD,12.1
Germany,1980,Europe & Central Asia,High income: nonOECD,12.2
Germany,1981,Europe & Central Asia,High income: nonOECD,12.2
Germany,1982,Europe & Central Asia,High income: nonOECD,12
Germany,1983,Europe & Central Asia,High income: nonOECD,12
Germany,1984,Europe & Central Asia,High income: nonOECD,11.8
Germany,1985,Europe & Central Asia,High income: nonOECD,12
Germany,1986,Europe & Central Asia,High income: nonOECD,11.9
Germany,1987,Europe & Central Asia,High income: nonOECD,11.6
Germany,1988,Europe & Central Asia,High income: nonOECD,11.5
Germany,1989,Europe & Central Asia,High income: nonOECD,11.5
Germany,1990,Europe & Central Asia,High income: nonOECD,11.6
Germany,1991,Europe & Central Asia,High income: nonOECD,11.4
Germany,1992,Europe & Central Asia,High income: nonOECD,11
Germany,1993,Europe & Central Asia,High income: nonOECD,11.1
Germany,1994,Europe & Central Asia,High income: nonOECD,10.9
Germany,1995,Europe & Central Asia,High income: nonOECD,10.8
Germany,1996,Europe & Central Asia,High income: nonOECD,10.8
Germany,1997,Europe & Central Asia,High income: nonOECD,10.5
Germany,1998,Europe & Central Asia,High income: nonOECD,10.4
Germany,1999,Europe & Central Asia,High income: nonOECD,10.3
Germany,2000,Europe & Central Asia,High income: nonOECD,10.2
Germany,2001,Europe & Central Asia,High income: nonOECD,10.1
Germany,2002,Europe & Central Asia,High income: nonOECD,10.2
Germany,2003,Europe & Central Asia,High income: nonOECD,10.3
Germany,2004,Europe & Central Asia,High income: nonOECD,9.9
Germany,2005,Europe & Central Asia,High income: nonOECD,10.1
Germany,2006,Europe & Central Asia,High income: nonOECD,10
Germany,2007,Europe & Central Asia,High income: nonOECD,10.1
Germany,2008,Europe & Central Asia,High income: nonOECD,10.3
Germany,2009,Europe & Central Asia,High income: nonOECD,10.4
Germany,2010,Europe & Central Asia,High income: nonOECD,10.5
Germany,2011,Europe & Central Asia,High income: nonOECD,10.4
Germany,2012,Europe & Central Asia,High income: nonOECD,10.8
Germany,2013,Europe & Central Asia,High income: nonOECD,11.1
Ghana,1960,Sub-Saharan Africa,Lower middle income,18.435
Ghana,1961,Sub-Saharan Africa,Lower middle income,18.16
Ghana,1962,Sub-Saharan Africa,Lower middle income,17.9
Ghana,1963,Sub-Saharan Africa,Lower middle income,17.652
Ghana,1964,Sub-Saharan Africa,Lower middle income,17.413
Ghana,1965,Sub-Saharan Africa,Lower middle income,17.181
Ghana,1966,Sub-Saharan Africa,Lower middle income,16.955
